item_id,order_id,food_name,category,quantity,unit_price
15855,6405,Chicken Pizza,Italian,2,274.32
15856,6405,Fried Rice,Chinese,1,295.84
15857,6406,Idli,South Indian,2,255.06
15858,6406,Fried Rice,Chinese,2,247.28
15859,6406,Fried Rice,Chinese,3,339.86
15860,6406,Idli,South Indian,1,133.59
15861,6407,Brownie,Desserts,3,169.95
15862,6408,Veg Burger,Fast Food,1,303.39
15863,6408,Chicken Burger,Fast Food,1,230.74
15864,6408,Chicken Biryani,North Indian,1,374.14
15865,6408,Idli,South Indian,2,413.51
15866,6409,Masala Dosa,South Indian,1,286.54
15867,6409,Veg Burger,Fast Food,2,119.02
15868,6409,Ice Cream,Desserts,1,350.34
15869,6410,Fried Rice,Chinese,2,261.51
15870,6410,Chicken Biryani,North Indian,3,383.52
15871,6411,Paneer Pizza,Italian,3,279.37
15872,6411,Chicken Biryani,North Indian,2,85.87
15873,6411,Ice Cream,Desserts,1,190.3
15874,6411,Brownie,Desserts,3,351.78
15875,6412,Masala Dosa,South Indian,1,114.55
15876,6413,Fried Rice,Chinese,1,274.06
15877,6413,Paneer Pizza,Italian,1,372.84
15878,6414,Veg Biryani,North Indian,1,350.67
15879,6415,Veg Biryani,North Indian,3,224.01
15880,6416,Chicken Burger,Fast Food,2,363.63
15881,6416,Masala Dosa,South Indian,1,133.06
15882,6416,Veg Burger,Fast Food,2,238.84
15883,6416,Idli,South Indian,1,420.28
15884,6417,Ice Cream,Desserts,2,227.08
15885,6417,Veg Burger,Fast Food,2,446.08
15886,6417,Masala Dosa,South Indian,2,222.0
15887,6418,Veg Burger,Fast Food,2,391.93
15888,6418,Veg Burger,Fast Food,2,339.7
15889,6418,Paneer Pizza,Italian,1,219.72
15890,6419,Idli,South Indian,2,285.37
15891,6419,Veg Burger,Fast Food,3,126.92
15892,6419,Veg Burger,Fast Food,2,384.02
15893,6420,Chicken Burger,Fast Food,3,190.81
15894,6420,Brownie,Desserts,2,138.51
15895,6420,Chicken Biryani,North Indian,1,122.54
15896,6420,Brownie,Desserts,3,138.45
15897,6421,Paneer Pizza,Italian,2,400.89
15898,6421,Noodles,Chinese,2,372.33
15899,6422,Fried Rice,Chinese,2,329.31
15900,6423,Idli,South Indian,2,121.53
15901,6423,Chicken Burger,Fast Food,1,107.85
15902,6424,Brownie,Desserts,2,240.6
15903,6425,Chicken Pizza,Italian,2,213.24
15904,6425,Chicken Pizza,Italian,2,153.54
15905,6426,Chicken Biryani,North Indian,3,131.52
15906,6426,Chicken Biryani,North Indian,1,326.27
15907,6426,Fried Rice,Chinese,2,96.32
15908,6426,Noodles,Chinese,1,305.96
15909,6427,Noodles,Chinese,2,268.86
15910,6427,Chicken Burger,Fast Food,3,190.84
15911,6427,Chicken Biryani,North Indian,1,328.25
15912,6427,Noodles,Chinese,2,146.25
15913,6428,Noodles,Chinese,2,377.14
15914,6428,Veg Biryani,North Indian,3,251.07
15915,6429,Chicken Pizza,Italian,2,426.86
15916,6429,Idli,South Indian,3,174.04
15917,6429,Chicken Pizza,Italian,3,198.77
15918,6429,Fried Rice,Chinese,2,349.41
15919,6430,Paneer Pizza,Italian,1,164.33
15920,6430,Veg Biryani,North Indian,2,294.84
15921,6430,Veg Burger,Fast Food,3,426.16
15922,6431,Paneer Pizza,Italian,1,380.03
15923,6431,Chicken Biryani,North Indian,3,101.77
15924,6431,Chicken Pizza,Italian,3,294.58
15925,6431,Idli,South Indian,1,257.07
15926,6432,Fried Rice,Chinese,2,409.74
15927,6433,Chicken Pizza,Italian,3,231.15
15928,6433,Veg Biryani,North Indian,3,204.7
15929,6434,Idli,South Indian,2,259.09
15930,6435,Brownie,Desserts,1,110.57
15931,6435,Brownie,Desserts,2,430.55
15932,6435,Paneer Pizza,Italian,1,100.72
15933,6436,Brownie,Desserts,3,158.39
15934,6436,Masala Dosa,South Indian,1,228.92
15935,6436,Masala Dosa,South Indian,1,147.79
15936,6436,Idli,South Indian,2,302.52
15937,6437,Brownie,Desserts,2,177.99
15938,6437,Paneer Pizza,Italian,2,165.83
15939,6437,Chicken Pizza,Italian,3,446.25
15940,6438,Fried Rice,Chinese,3,89.47
15941,6438,Chicken Biryani,North Indian,1,93.37
15942,6438,Ice Cream,Desserts,3,323.29
15943,6438,Ice Cream,Desserts,1,241.07
15944,6439,Idli,South Indian,3,282.57
15945,6439,Paneer Pizza,Italian,1,88.6
15946,6439,Veg Biryani,North Indian,2,206.65
15947,6440,Veg Burger,Fast Food,3,435.31
15948,6440,Chicken Biryani,North Indian,1,403.9
15949,6441,Paneer Pizza,Italian,1,228.33
15950,6441,Noodles,Chinese,2,101.73
15951,6442,Chicken Biryani,North Indian,3,149.14
15952,6443,Masala Dosa,South Indian,3,393.05
15953,6444,Idli,South Indian,2,129.75
15954,6444,Ice Cream,Desserts,2,313.55
15955,6444,Veg Biryani,North Indian,2,397.84
15956,6444,Veg Biryani,North Indian,1,419.68
15957,6445,Veg Biryani,North Indian,3,443.72
15958,6445,Noodles,Chinese,2,221.68
15959,6445,Chicken Burger,Fast Food,2,345.44
15960,6445,Noodles,Chinese,3,358.81
15961,6446,Fried Rice,Chinese,1,206.0
15962,6446,Masala Dosa,South Indian,1,444.66
15963,6446,Veg Burger,Fast Food,1,276.86
15964,6447,Noodles,Chinese,2,116.74
15965,6447,Veg Biryani,North Indian,2,208.49
15966,6447,Masala Dosa,South Indian,3,307.21
15967,6448,Veg Burger,Fast Food,1,373.13
15968,6448,Chicken Pizza,Italian,1,123.33
15969,6449,Veg Biryani,North Indian,1,335.93
15970,6449,Idli,South Indian,3,410.44
15971,6449,Masala Dosa,South Indian,2,270.15
15972,6449,Chicken Burger,Fast Food,2,288.66
15973,6450,Chicken Biryani,North Indian,3,109.54
15974,6450,Veg Burger,Fast Food,3,116.96
15975,6450,Veg Biryani,North Indian,3,301.27
15976,6450,Chicken Pizza,Italian,3,149.49
15977,6451,Noodles,Chinese,2,255.09
15978,6451,Veg Burger,Fast Food,3,175.89
15979,6451,Veg Burger,Fast Food,2,290.33
15980,6451,Idli,South Indian,3,392.65
15981,6452,Veg Biryani,North Indian,1,377.95
15982,6453,Idli,South Indian,3,221.62
15983,6453,Chicken Biryani,North Indian,3,337.68
15984,6454,Chicken Pizza,Italian,3,382.3
15985,6454,Ice Cream,Desserts,3,125.66
15986,6454,Idli,South Indian,2,192.94
15987,6455,Chicken Pizza,Italian,3,143.81
15988,6456,Noodles,Chinese,1,348.98
15989,6457,Chicken Burger,Fast Food,3,183.58
15990,6458,Brownie,Desserts,2,149.14
15991,6458,Chicken Pizza,Italian,2,297.33
15992,6458,Masala Dosa,South Indian,1,207.42
15993,6458,Chicken Pizza,Italian,3,390.81
15994,6459,Brownie,Desserts,1,191.15
15995,6459,Noodles,Chinese,3,261.81
15996,6459,Chicken Biryani,North Indian,2,375.96
15997,6459,Paneer Pizza,Italian,3,187.04
15998,6460,Chicken Burger,Fast Food,1,233.83
15999,6460,Chicken Pizza,Italian,2,138.39
16000,6460,Masala Dosa,South Indian,2,134.82
16001,6460,Chicken Pizza,Italian,2,114.14
16002,6461,Veg Burger,Fast Food,3,149.21
16003,6461,Noodles,Chinese,3,230.6
16004,6461,Masala Dosa,South Indian,1,332.15
16005,6462,Fried Rice,Chinese,1,119.02
16006,6462,Veg Biryani,North Indian,2,384.13
16007,6463,Chicken Burger,Fast Food,3,190.65
16008,6464,Chicken Biryani,North Indian,1,335.07
16009,6465,Brownie,Desserts,1,159.1
16010,6465,Ice Cream,Desserts,1,348.66
16011,6465,Ice Cream,Desserts,2,400.41
16012,6466,Brownie,Desserts,1,264.16
16013,6466,Chicken Pizza,Italian,1,328.51
16014,6466,Chicken Biryani,North Indian,3,91.78
16015,6467,Brownie,Desserts,3,207.15
16016,6467,Brownie,Desserts,2,254.53
16017,6467,Paneer Pizza,Italian,3,220.72
16018,6468,Chicken Burger,Fast Food,3,116.55
16019,6469,Veg Biryani,North Indian,1,173.63
16020,6470,Idli,South Indian,2,296.87
16021,6471,Veg Biryani,North Indian,3,240.85
16022,6471,Chicken Biryani,North Indian,3,389.43
16023,6471,Brownie,Desserts,1,110.97
16024,6471,Brownie,Desserts,3,83.7
16025,6472,Noodles,Chinese,2,403.94
16026,6473,Chicken Pizza,Italian,3,413.02
16027,6473,Chicken Burger,Fast Food,1,318.69
16028,6473,Fried Rice,Chinese,2,218.01
16029,6474,Chicken Burger,Fast Food,3,252.73
16030,6474,Fried Rice,Chinese,3,192.73
16031,6474,Masala Dosa,South Indian,2,200.89
16032,6474,Paneer Pizza,Italian,1,135.27
16033,6475,Chicken Pizza,Italian,2,301.89
16034,6475,Noodles,Chinese,1,440.58
16035,6476,Veg Burger,Fast Food,3,399.75
16036,6476,Brownie,Desserts,3,435.78
16037,6476,Masala Dosa,South Indian,2,214.96
16038,6477,Masala Dosa,South Indian,2,399.62
16039,6477,Chicken Burger,Fast Food,1,323.71
16040,6478,Paneer Pizza,Italian,2,160.56
16041,6478,Ice Cream,Desserts,2,293.82
16042,6479,Noodles,Chinese,2,239.96
16043,6479,Ice Cream,Desserts,2,312.83
16044,6479,Ice Cream,Desserts,3,111.45
16045,6479,Chicken Pizza,Italian,1,382.1
16046,6480,Idli,South Indian,1,94.49
16047,6481,Paneer Pizza,Italian,2,220.57
16048,6481,Noodles,Chinese,3,426.69
16049,6481,Noodles,Chinese,2,367.96
16050,6482,Chicken Biryani,North Indian,3,102.67
16051,6483,Brownie,Desserts,1,294.13
16052,6483,Fried Rice,Chinese,3,137.37
16053,6483,Paneer Pizza,Italian,1,439.72
16054,6483,Paneer Pizza,Italian,2,193.67
16055,6484,Brownie,Desserts,2,334.41
16056,6484,Masala Dosa,South Indian,2,104.67
16057,6484,Chicken Pizza,Italian,1,429.71
16058,6485,Veg Burger,Fast Food,3,311.28
16059,6486,Noodles,Chinese,1,425.33
16060,6486,Masala Dosa,South Indian,1,284.81
16061,6486,Veg Biryani,North Indian,2,147.72
16062,6486,Chicken Pizza,Italian,2,332.74
16063,6487,Paneer Pizza,Italian,2,434.96
16064,6487,Masala Dosa,South Indian,3,81.82
16065,6487,Idli,South Indian,1,284.12
16066,6488,Fried Rice,Chinese,2,358.64
16067,6488,Veg Burger,Fast Food,2,334.72
16068,6488,Noodles,Chinese,2,152.2
16069,6488,Chicken Burger,Fast Food,3,256.17
16070,6489,Chicken Biryani,North Indian,1,186.12
16071,6489,Ice Cream,Desserts,2,307.64
16072,6489,Veg Biryani,North Indian,2,85.04
16073,6489,Masala Dosa,South Indian,3,355.88
16074,6490,Chicken Pizza,Italian,1,315.9
16075,6490,Veg Biryani,North Indian,2,244.98
16076,6491,Chicken Burger,Fast Food,1,136.07
16077,6492,Chicken Biryani,North Indian,1,189.12
16078,6492,Masala Dosa,South Indian,2,280.33
16079,6493,Chicken Pizza,Italian,3,447.37
16080,6494,Fried Rice,Chinese,2,318.06
16081,6494,Idli,South Indian,3,327.13
16082,6494,Chicken Pizza,Italian,1,419.54
16083,6494,Chicken Biryani,North Indian,3,230.12
16084,6495,Idli,South Indian,1,320.0
16085,6495,Idli,South Indian,1,120.91
16086,6496,Fried Rice,Chinese,2,161.34
16087,6496,Masala Dosa,South Indian,2,415.83
16088,6497,Chicken Burger,Fast Food,1,325.93
16089,6498,Veg Biryani,North Indian,2,156.06
16090,6498,Fried Rice,Chinese,3,258.62
16091,6498,Veg Burger,Fast Food,2,131.19
16092,6498,Chicken Biryani,North Indian,1,332.43
16093,6499,Brownie,Desserts,3,111.92
16094,6499,Chicken Biryani,North Indian,2,229.15
16095,6500,Veg Biryani,North Indian,2,246.25
16096,6500,Chicken Burger,Fast Food,2,213.3
16097,6500,Masala Dosa,South Indian,1,396.55
16098,6501,Paneer Pizza,Italian,1,242.71
16099,6501,Noodles,Chinese,1,404.65
16100,6502,Chicken Pizza,Italian,1,250.7
16101,6502,Paneer Pizza,Italian,1,344.92
16102,6502,Idli,South Indian,1,212.05
16103,6502,Veg Biryani,North Indian,1,82.11
16104,6503,Masala Dosa,South Indian,1,184.42
16105,6503,Fried Rice,Chinese,2,382.22
16106,6504,Veg Burger,Fast Food,3,271.86
16107,6504,Ice Cream,Desserts,2,116.61
16108,6504,Veg Biryani,North Indian,3,109.73
16109,6504,Chicken Burger,Fast Food,1,367.05
16110,6505,Chicken Burger,Fast Food,2,199.02
16111,6505,Noodles,Chinese,1,120.84
16112,6506,Chicken Biryani,North Indian,1,364.16
16113,6507,Noodles,Chinese,1,97.44
16114,6508,Paneer Pizza,Italian,1,242.91
16115,6508,Brownie,Desserts,2,303.46
16116,6509,Veg Biryani,North Indian,1,310.42
16117,6509,Ice Cream,Desserts,1,144.48
16118,6509,Brownie,Desserts,3,346.18
16119,6510,Chicken Pizza,Italian,3,246.39
16120,6510,Chicken Burger,Fast Food,2,388.4
16121,6511,Chicken Biryani,North Indian,2,270.5
16122,6511,Idli,South Indian,1,430.02
16123,6512,Chicken Burger,Fast Food,3,226.97
16124,6512,Veg Biryani,North Indian,1,257.24
16125,6513,Chicken Burger,Fast Food,2,331.02
16126,6514,Veg Biryani,North Indian,3,322.21
16127,6515,Noodles,Chinese,2,342.46
16128,6515,Noodles,Chinese,2,296.74
16129,6516,Chicken Burger,Fast Food,1,413.86
16130,6516,Brownie,Desserts,3,400.07
16131,6516,Veg Burger,Fast Food,2,170.75
16132,6517,Idli,South Indian,3,284.99
16133,6518,Veg Burger,Fast Food,1,128.0
16134,6518,Chicken Burger,Fast Food,1,97.77
16135,6519,Noodles,Chinese,2,277.37
16136,6519,Chicken Burger,Fast Food,1,341.04
16137,6520,Masala Dosa,South Indian,2,334.51
16138,6520,Chicken Pizza,Italian,2,295.46
16139,6520,Paneer Pizza,Italian,3,158.69
16140,6521,Paneer Pizza,Italian,3,150.36
16141,6522,Noodles,Chinese,3,397.1
16142,6522,Fried Rice,Chinese,2,320.27
16143,6522,Chicken Biryani,North Indian,2,296.1
16144,6522,Noodles,Chinese,3,227.45
16145,6523,Brownie,Desserts,1,315.5
16146,6523,Ice Cream,Desserts,3,174.23
16147,6523,Idli,South Indian,2,359.55
16148,6523,Fried Rice,Chinese,3,140.92
16149,6524,Idli,South Indian,2,430.4
16150,6524,Veg Burger,Fast Food,1,264.08
16151,6525,Chicken Pizza,Italian,2,432.42
16152,6525,Chicken Pizza,Italian,1,262.94
16153,6525,Brownie,Desserts,1,179.07
16154,6526,Idli,South Indian,3,373.69
16155,6527,Chicken Burger,Fast Food,3,134.45
16156,6527,Paneer Pizza,Italian,3,362.96
16157,6528,Chicken Biryani,North Indian,1,374.14
16158,6528,Veg Burger,Fast Food,3,173.98
16159,6529,Chicken Biryani,North Indian,2,170.09
16160,6529,Veg Biryani,North Indian,1,368.63
16161,6530,Chicken Burger,Fast Food,3,390.51
16162,6530,Brownie,Desserts,3,89.76
16163,6531,Idli,South Indian,3,152.72
16164,6532,Fried Rice,Chinese,3,90.92
16165,6532,Masala Dosa,South Indian,3,314.47
16166,6532,Ice Cream,Desserts,1,282.89
16167,6532,Veg Burger,Fast Food,1,402.02
16168,6533,Masala Dosa,South Indian,1,202.96
16169,6533,Fried Rice,Chinese,2,146.34
16170,6533,Chicken Burger,Fast Food,2,302.07
16171,6533,Masala Dosa,South Indian,1,398.42
16172,6534,Paneer Pizza,Italian,2,103.82
16173,6534,Veg Biryani,North Indian,3,269.27
16174,6534,Brownie,Desserts,2,205.17
16175,6535,Brownie,Desserts,3,279.71
16176,6535,Masala Dosa,South Indian,1,397.81
16177,6535,Chicken Pizza,Italian,1,446.35
16178,6535,Fried Rice,Chinese,3,333.28
16179,6536,Chicken Pizza,Italian,3,144.61
16180,6536,Ice Cream,Desserts,2,220.61
16181,6537,Fried Rice,Chinese,3,151.16
16182,6538,Paneer Pizza,Italian,3,436.23
16183,6538,Veg Burger,Fast Food,3,413.95
16184,6539,Chicken Biryani,North Indian,2,335.39
16185,6540,Idli,South Indian,2,320.51
16186,6540,Paneer Pizza,Italian,1,392.12
16187,6540,Brownie,Desserts,3,234.23
16188,6540,Chicken Pizza,Italian,3,133.19
16189,6541,Veg Biryani,North Indian,3,228.52
16190,6541,Veg Biryani,North Indian,2,304.34
16191,6541,Noodles,Chinese,3,400.23
16192,6542,Brownie,Desserts,2,206.3
16193,6543,Idli,South Indian,1,101.08
16194,6543,Chicken Pizza,Italian,3,326.1
16195,6544,Veg Biryani,North Indian,1,135.92
16196,6545,Chicken Biryani,North Indian,2,235.64
16197,6545,Veg Biryani,North Indian,2,390.12
16198,6545,Chicken Biryani,North Indian,2,328.05
16199,6546,Veg Burger,Fast Food,1,285.32
16200,6546,Veg Burger,Fast Food,2,86.59
16201,6547,Veg Biryani,North Indian,2,278.28
16202,6548,Veg Biryani,North Indian,1,265.61
16203,6548,Paneer Pizza,Italian,1,114.32
16204,6548,Noodles,Chinese,3,304.87
16205,6549,Ice Cream,Desserts,1,133.21
16206,6549,Paneer Pizza,Italian,3,175.53
16207,6550,Chicken Pizza,Italian,3,224.42
16208,6550,Masala Dosa,South Indian,1,233.47
16209,6550,Veg Burger,Fast Food,1,397.05
16210,6550,Idli,South Indian,3,194.92
16211,6551,Veg Burger,Fast Food,3,319.44
16212,6551,Chicken Biryani,North Indian,2,419.74
16213,6551,Fried Rice,Chinese,1,213.04
16214,6552,Fried Rice,Chinese,3,212.47
16215,6552,Chicken Burger,Fast Food,3,449.14
16216,6552,Chicken Biryani,North Indian,2,148.37
16217,6552,Brownie,Desserts,2,393.15
16218,6553,Veg Burger,Fast Food,1,341.16
16219,6553,Brownie,Desserts,2,325.28
16220,6553,Idli,South Indian,3,229.61
16221,6554,Chicken Pizza,Italian,3,267.14
16222,6554,Chicken Pizza,Italian,3,94.21
16223,6554,Chicken Pizza,Italian,1,177.12
16224,6555,Masala Dosa,South Indian,2,319.56
16225,6555,Noodles,Chinese,3,149.14
16226,6556,Noodles,Chinese,3,125.79
16227,6556,Chicken Biryani,North Indian,1,367.11
16228,6556,Noodles,Chinese,3,449.16
16229,6556,Veg Burger,Fast Food,1,141.63
16230,6557,Idli,South Indian,2,233.99
16231,6558,Noodles,Chinese,1,317.04
16232,6558,Brownie,Desserts,1,264.92
16233,6559,Noodles,Chinese,2,243.59
16234,6559,Paneer Pizza,Italian,3,425.21
16235,6559,Brownie,Desserts,2,390.89
16236,6560,Fried Rice,Chinese,1,202.96
16237,6560,Chicken Pizza,Italian,1,290.23
16238,6560,Chicken Burger,Fast Food,3,167.21
16239,6560,Chicken Burger,Fast Food,3,394.4
16240,6561,Idli,South Indian,3,94.12
16241,6561,Veg Burger,Fast Food,1,261.15
16242,6562,Brownie,Desserts,2,387.03
16243,6562,Idli,South Indian,3,299.64
16244,6563,Chicken Biryani,North Indian,3,282.19
16245,6563,Fried Rice,Chinese,2,412.74
16246,6564,Veg Biryani,North Indian,1,251.24
16247,6565,Fried Rice,Chinese,3,173.07
16248,6565,Veg Biryani,North Indian,3,120.47
16249,6565,Fried Rice,Chinese,1,129.61
16250,6566,Noodles,Chinese,3,413.55
16251,6566,Chicken Biryani,North Indian,3,395.66
16252,6567,Idli,South Indian,2,350.78
16253,6567,Fried Rice,Chinese,2,99.07
16254,6568,Masala Dosa,South Indian,2,391.28
16255,6569,Idli,South Indian,1,163.98
16256,6569,Chicken Pizza,Italian,3,222.67
16257,6570,Brownie,Desserts,2,426.82
16258,6570,Idli,South Indian,1,144.51
16259,6570,Chicken Pizza,Italian,2,163.68
16260,6570,Paneer Pizza,Italian,1,93.44
16261,6571,Idli,South Indian,2,88.62
16262,6572,Brownie,Desserts,2,100.94
16263,6572,Masala Dosa,South Indian,2,95.02
16264,6572,Fried Rice,Chinese,1,432.4
16265,6573,Idli,South Indian,3,409.2
16266,6574,Brownie,Desserts,3,109.55
16267,6574,Veg Burger,Fast Food,2,372.59
16268,6575,Chicken Burger,Fast Food,3,319.94
16269,6576,Masala Dosa,South Indian,2,99.42
16270,6576,Chicken Pizza,Italian,3,288.42
16271,6577,Chicken Biryani,North Indian,2,282.21
16272,6578,Veg Biryani,North Indian,1,183.17
16273,6578,Idli,South Indian,1,379.88
16274,6579,Chicken Pizza,Italian,2,321.59
16275,6580,Fried Rice,Chinese,2,400.66
16276,6580,Fried Rice,Chinese,1,386.7
16277,6581,Masala Dosa,South Indian,3,116.05
16278,6581,Paneer Pizza,Italian,1,137.27
16279,6581,Noodles,Chinese,3,405.88
16280,6582,Idli,South Indian,1,209.6
16281,6582,Chicken Burger,Fast Food,2,87.91
16282,6583,Veg Biryani,North Indian,2,124.48
16283,6583,Paneer Pizza,Italian,1,205.11
16284,6584,Chicken Pizza,Italian,2,292.18
16285,6584,Idli,South Indian,1,194.89
16286,6584,Veg Biryani,North Indian,3,432.22
16287,6584,Idli,South Indian,2,318.86
16288,6585,Chicken Burger,Fast Food,3,154.86
16289,6585,Veg Burger,Fast Food,3,216.75
16290,6586,Masala Dosa,South Indian,1,195.2
16291,6586,Fried Rice,Chinese,3,111.49
16292,6586,Masala Dosa,South Indian,2,189.7
16293,6587,Chicken Burger,Fast Food,2,254.3
16294,6587,Chicken Biryani,North Indian,3,131.55
16295,6587,Chicken Burger,Fast Food,2,203.08
16296,6588,Veg Biryani,North Indian,2,424.63
16297,6588,Paneer Pizza,Italian,2,90.22
16298,6588,Masala Dosa,South Indian,3,96.43
16299,6588,Veg Biryani,North Indian,2,375.41
16300,6589,Masala Dosa,South Indian,3,317.59
16301,6589,Veg Biryani,North Indian,3,221.29
16302,6590,Chicken Biryani,North Indian,2,358.1
16303,6591,Chicken Pizza,Italian,2,341.02
16304,6591,Veg Biryani,North Indian,1,200.42
16305,6591,Veg Burger,Fast Food,2,150.51
16306,6591,Noodles,Chinese,2,169.57
16307,6592,Idli,South Indian,1,218.6
16308,6592,Brownie,Desserts,3,317.97
16309,6592,Paneer Pizza,Italian,3,383.29
16310,6592,Fried Rice,Chinese,1,328.21
16311,6593,Fried Rice,Chinese,2,274.41
16312,6593,Chicken Burger,Fast Food,1,391.79
16313,6593,Idli,South Indian,1,297.88
16314,6593,Brownie,Desserts,3,393.88
16315,6594,Fried Rice,Chinese,3,413.67
16316,6594,Veg Biryani,North Indian,3,165.04
16317,6594,Noodles,Chinese,1,260.3
16318,6594,Veg Burger,Fast Food,3,137.93
16319,6595,Paneer Pizza,Italian,3,393.33
16320,6595,Brownie,Desserts,1,325.37
16321,6595,Veg Burger,Fast Food,1,443.03
16322,6596,Chicken Pizza,Italian,1,178.52
16323,6596,Veg Biryani,North Indian,2,242.32
16324,6596,Noodles,Chinese,3,422.81
16325,6597,Chicken Pizza,Italian,2,114.57
16326,6597,Masala Dosa,South Indian,1,264.68
16327,6598,Noodles,Chinese,2,225.28
16328,6598,Idli,South Indian,1,374.54
16329,6599,Brownie,Desserts,3,281.45
16330,6599,Masala Dosa,South Indian,2,119.1
16331,6599,Brownie,Desserts,2,432.15
16332,6599,Brownie,Desserts,1,148.53
16333,6600,Chicken Pizza,Italian,1,429.98
16334,6600,Brownie,Desserts,2,260.76
16335,6601,Paneer Pizza,Italian,1,257.65
16336,6601,Masala Dosa,South Indian,2,134.88
16337,6601,Paneer Pizza,Italian,1,394.15
16338,6601,Fried Rice,Chinese,3,407.49
16339,6602,Chicken Biryani,North Indian,3,351.3
16340,6602,Noodles,Chinese,1,285.57
16341,6602,Noodles,Chinese,1,290.6
16342,6602,Chicken Biryani,North Indian,2,244.88
16343,6603,Idli,South Indian,2,338.03
16344,6603,Masala Dosa,South Indian,1,354.87
16345,6603,Veg Burger,Fast Food,1,234.08
16346,6604,Chicken Burger,Fast Food,1,306.15
16347,6604,Noodles,Chinese,1,347.8
16348,6605,Fried Rice,Chinese,1,187.17
16349,6606,Veg Burger,Fast Food,1,193.87
16350,6606,Masala Dosa,South Indian,3,259.62
16351,6606,Ice Cream,Desserts,3,99.05
16352,6607,Masala Dosa,South Indian,3,116.72
16353,6607,Paneer Pizza,Italian,1,140.89
16354,6608,Veg Burger,Fast Food,3,145.72
16355,6609,Masala Dosa,South Indian,2,291.31
16356,6610,Veg Biryani,North Indian,1,146.76
16357,6610,Chicken Biryani,North Indian,1,345.34
16358,6611,Masala Dosa,South Indian,1,90.77
16359,6611,Chicken Burger,Fast Food,2,377.65
16360,6611,Chicken Burger,Fast Food,2,241.3
16361,6612,Paneer Pizza,Italian,3,418.06
16362,6612,Ice Cream,Desserts,3,403.52
16363,6612,Masala Dosa,South Indian,2,270.04
16364,6612,Chicken Pizza,Italian,1,443.61
16365,6613,Masala Dosa,South Indian,2,322.1
16366,6613,Brownie,Desserts,1,392.54
16367,6614,Veg Burger,Fast Food,2,345.75
16368,6614,Masala Dosa,South Indian,2,225.03
16369,6614,Chicken Pizza,Italian,3,435.72
16370,6615,Idli,South Indian,2,104.14
16371,6615,Idli,South Indian,1,437.81
16372,6615,Chicken Biryani,North Indian,1,142.07
16373,6616,Veg Biryani,North Indian,3,326.74
16374,6617,Ice Cream,Desserts,3,100.63
16375,6618,Ice Cream,Desserts,2,403.26
16376,6619,Veg Biryani,North Indian,1,100.9
16377,6620,Brownie,Desserts,2,176.36
16378,6620,Noodles,Chinese,1,370.07
16379,6620,Idli,South Indian,2,430.32
16380,6621,Chicken Biryani,North Indian,1,285.1
16381,6621,Chicken Pizza,Italian,3,254.07
16382,6622,Veg Burger,Fast Food,2,196.04
16383,6623,Brownie,Desserts,3,331.49
16384,6623,Fried Rice,Chinese,1,158.02
16385,6623,Brownie,Desserts,1,443.03
16386,6623,Idli,South Indian,3,132.5
16387,6624,Chicken Pizza,Italian,3,89.62
16388,6624,Masala Dosa,South Indian,3,231.41
16389,6624,Idli,South Indian,1,301.13
16390,6624,Veg Burger,Fast Food,2,180.02
16391,6625,Paneer Pizza,Italian,3,135.36
16392,6625,Fried Rice,Chinese,2,165.9
16393,6625,Chicken Burger,Fast Food,2,400.98
16394,6626,Noodles,Chinese,3,395.24
16395,6626,Noodles,Chinese,3,270.24
16396,6627,Chicken Biryani,North Indian,1,256.88
16397,6628,Idli,South Indian,3,170.79
16398,6628,Chicken Biryani,North Indian,2,385.68
16399,6629,Masala Dosa,South Indian,3,115.0
16400,6629,Paneer Pizza,Italian,2,374.08
16401,6629,Chicken Biryani,North Indian,2,132.74
16402,6629,Ice Cream,Desserts,2,207.86
16403,6630,Brownie,Desserts,3,429.87
16404,6630,Chicken Biryani,North Indian,3,167.68
16405,6631,Masala Dosa,South Indian,2,314.93
16406,6631,Idli,South Indian,2,285.61
16407,6631,Veg Biryani,North Indian,1,284.99
16408,6631,Veg Biryani,North Indian,1,211.48
16409,6632,Noodles,Chinese,1,296.63
16410,6632,Masala Dosa,South Indian,2,98.29
16411,6632,Chicken Biryani,North Indian,3,314.33
16412,6633,Brownie,Desserts,3,139.19
16413,6633,Fried Rice,Chinese,1,413.77
16414,6633,Fried Rice,Chinese,2,86.1
16415,6633,Idli,South Indian,3,117.26
16416,6634,Idli,South Indian,3,368.42
16417,6634,Chicken Biryani,North Indian,2,260.13
16418,6635,Fried Rice,Chinese,1,217.59
16419,6635,Noodles,Chinese,3,212.16
16420,6636,Paneer Pizza,Italian,3,393.88
16421,6636,Paneer Pizza,Italian,2,307.37
16422,6636,Idli,South Indian,1,219.08
16423,6637,Chicken Burger,Fast Food,3,313.34
16424,6637,Paneer Pizza,Italian,1,377.04
16425,6637,Noodles,Chinese,1,203.21
16426,6637,Noodles,Chinese,3,420.58
16427,6638,Chicken Pizza,Italian,2,86.28
16428,6638,Paneer Pizza,Italian,2,273.75
16429,6639,Brownie,Desserts,1,312.72
16430,6639,Ice Cream,Desserts,3,349.79
16431,6639,Noodles,Chinese,1,443.73
16432,6640,Chicken Burger,Fast Food,3,101.42
16433,6641,Ice Cream,Desserts,2,378.93
16434,6641,Fried Rice,Chinese,1,245.11
