order_id,customer_id,restaurant_id,partner_id,order_date,delivery_time_minutes,order_status,total_amount
5523,57,144,33,2025-06-09 14:35:56,24,Delivered,1226.41
5524,456,72,47,2025-10-28 21:01:04,44,Delivered,670.67
5525,636,144,83,2025-11-14 09:45:32,46,Delivered,1033.49
5526,456,43,229,2025-11-02 11:38:04,50,Preparing,252.53
5527,199,39,41,2025-11-17 04:02:44,59,Delivered,1520.48
5528,766,7,246,2025-03-01 17:57:05,20,Preparing,426.23
5529,1000,148,142,2025-10-18 23:09:01,18,Preparing,576.83
5530,721,108,94,2026-01-16 12:15:46,47,Delivered,376.63
5531,903,70,126,2025-09-11 06:38:48,41,Delivered,1086.98
5532,839,5,166,2024-10-12 01:04:14,42,Cancelled,1718.83
5533,451,40,178,2025-12-17 05:51:55,55,Delivered,1497.34
5534,351,46,93,2024-12-01 00:36:53,44,Delivered,1057.69
5535,712,65,121,2025-09-01 01:21:03,46,Delivered,1034.97
5536,15,114,1,2026-01-22 10:56:56,66,Delivered,1149.89
5537,427,82,123,2024-12-30 18:11:03,44,Delivered,1581.42
5538,445,23,37,2024-10-23 04:44:02,54,Delivered,1151.0
5539,977,40,140,2026-02-20 05:33:10,34,Delivered,1012.05
5540,815,35,132,2025-09-28 21:55:55,65,Preparing,1624.41
5541,704,19,182,2024-08-13 12:32:02,56,Delivered,574.31
5542,449,7,1,2024-09-11 08:19:36,36,Delivered,962.94
5543,661,133,242,2025-01-15 10:19:24,42,Delivered,788.87
5544,735,102,139,2026-06-08 20:07:37,47,Delivered,482.09
5545,707,103,97,2025-06-29 14:25:19,34,Preparing,1749.53
5546,592,95,163,2025-06-22 00:48:21,19,Delivered,1111.34
5547,196,32,226,2025-06-12 09:08:59,26,Delivered,1794.57
5548,137,143,176,2024-08-14 07:48:57,38,Delivered,765.58
5549,703,70,22,2026-02-21 21:31:53,68,Delivered,179.71
5550,591,22,158,2026-01-14 14:17:49,50,Delivered,1067.67
5551,535,113,1,2026-02-27 19:40:57,59,Delivered,151.94
5552,527,103,125,2024-12-06 14:58:44,70,Cancelled,755.58
5553,41,123,120,2026-01-28 14:36:53,56,Delivered,1715.94
5554,483,74,15,2024-07-30 17:15:00,33,Delivered,850.67
5555,562,149,96,2024-09-15 12:31:20,61,Delivered,775.86
5556,717,39,166,2024-08-02 05:51:58,33,Delivered,1254.99
5557,336,18,24,2025-04-25 05:39:01,17,Preparing,1091.57
5558,1,14,174,2026-07-26 06:25:13,45,Delivered,325.12
5559,569,93,8,2024-12-28 20:26:17,61,Delivered,764.17
5560,153,90,171,2026-03-02 01:10:39,33,Delivered,419.73
5561,781,59,181,2024-12-01 08:15:28,58,Delivered,204.07
5562,13,45,159,2025-09-20 21:42:50,45,Delivered,1180.21
5563,618,122,69,2025-04-16 13:20:02,56,Delivered,1293.15
5564,680,86,164,2024-12-26 06:36:38,29,Cancelled,846.73
5565,610,116,192,2025-09-24 13:53:46,34,Delivered,1404.14
5566,355,39,99,2025-06-01 16:03:16,57,Delivered,1165.62
5567,760,67,172,2024-12-22 12:23:29,56,Delivered,614.11
5568,415,73,29,2026-06-07 02:49:57,37,Delivered,498.46
5569,299,11,241,2024-10-11 21:49:43,65,Delivered,1553.8
5570,96,49,62,2024-08-01 01:16:26,44,Preparing,1772.44
5571,786,59,223,2025-04-04 23:40:10,43,Delivered,1463.77
5572,405,147,198,2025-12-01 19:17:12,65,Delivered,888.03
5573,547,30,191,2024-09-03 02:43:55,58,Preparing,1415.75
5574,5,136,82,2025-04-08 18:29:23,36,Delivered,295.87
5575,815,118,78,2026-04-18 21:48:31,53,Delivered,1469.9
5576,534,77,158,2024-12-15 10:54:40,61,Delivered,990.08
5577,282,70,151,2025-02-23 21:32:22,54,Delivered,246.21
5578,979,87,129,2025-02-03 19:04:57,40,Delivered,1361.88
5579,691,92,114,2026-06-17 11:16:47,31,Delivered,194.24
5580,633,148,143,2025-09-13 07:22:44,42,Delivered,576.42
5581,784,63,82,2026-06-27 10:47:38,24,Preparing,1365.45
5582,112,25,231,2025-01-27 13:11:13,22,Delivered,1738.62
5583,933,133,96,2025-09-29 03:09:43,66,Delivered,266.85
5584,548,65,106,2026-01-31 08:51:58,58,Delivered,994.27
5585,568,83,153,2024-07-30 13:08:59,29,Delivered,276.02
5586,366,148,106,2026-07-25 13:06:33,22,Delivered,495.91
5587,839,117,186,2025-05-01 00:23:21,59,Delivered,603.75
5588,960,137,3,2025-10-01 17:00:11,63,Delivered,407.72
5589,673,108,68,2026-01-15 07:30:49,24,Delivered,1746.88
5590,508,35,3,2024-12-01 18:25:14,36,Cancelled,639.24
5591,847,42,211,2026-07-17 11:00:07,51,Delivered,1609.21
5592,496,141,222,2025-06-18 16:18:12,21,Delivered,382.5
5593,66,73,121,2026-05-14 09:57:23,58,Delivered,1352.59
5594,287,115,79,2026-04-19 10:55:29,39,Delivered,437.93
5595,254,117,246,2025-11-19 11:33:47,21,Delivered,1053.61
5596,259,122,204,2024-12-08 19:37:59,26,Delivered,859.14
5597,470,47,128,2025-12-23 16:32:02,36,Delivered,1484.31
5598,353,37,160,2026-03-25 15:05:08,68,Cancelled,849.31
5599,886,110,159,2025-10-10 13:35:55,47,Delivered,1170.79
5600,604,139,135,2026-03-17 01:09:13,44,Preparing,695.56
5601,286,85,132,2025-11-16 00:03:16,31,Cancelled,1401.51
5602,990,18,61,2024-09-15 13:38:13,32,Delivered,1664.81
5603,949,35,185,2024-09-13 09:19:14,52,Preparing,1773.14
5604,426,1,177,2025-07-14 10:40:28,36,Preparing,867.69
5605,713,117,86,2025-06-03 06:47:22,57,Preparing,1779.99
5606,596,54,65,2025-09-16 19:40:11,39,Cancelled,1001.29
5607,28,29,40,2026-01-21 19:59:22,68,Delivered,1762.8
5608,294,76,123,2025-06-29 18:14:07,53,Delivered,1335.97
5609,686,90,105,2024-12-03 10:58:14,22,Preparing,265.34
5610,369,105,142,2026-04-29 00:33:12,66,Delivered,1313.66
5611,719,62,223,2025-07-19 07:52:06,18,Preparing,1488.79
5612,29,108,86,2026-03-08 11:43:43,54,Delivered,199.92
5613,324,60,27,2025-07-02 19:54:33,39,Delivered,1315.81
5614,461,77,62,2026-07-24 04:23:26,30,Delivered,1531.04
5615,984,46,207,2025-02-03 15:14:21,56,Delivered,1648.93
5616,70,138,106,2026-05-26 07:58:34,55,Delivered,619.04
5617,468,91,108,2025-01-21 11:41:36,27,Cancelled,1469.67
5618,108,34,161,2024-12-13 18:49:54,19,Delivered,1302.57
5619,504,140,217,2026-05-15 11:46:39,26,Delivered,955.65
5620,777,13,232,2025-10-03 18:34:32,40,Delivered,676.27
5621,904,77,89,2026-06-19 23:40:04,54,Cancelled,696.69
5622,411,97,60,2025-01-05 16:43:40,37,Delivered,1319.27
5623,304,21,134,2026-06-14 03:27:41,16,Delivered,1559.95
5624,697,134,46,2026-06-06 10:17:19,36,Delivered,1697.93
5625,937,134,181,2025-08-22 16:03:32,49,Delivered,1113.6
5626,934,81,214,2025-11-14 09:49:21,54,Delivered,1122.4
5627,732,135,195,2026-06-22 15:26:53,34,Delivered,977.48
5628,161,137,74,2025-05-24 09:14:30,43,Cancelled,691.76
5629,46,63,21,2026-01-02 22:25:00,57,Delivered,1262.94
5630,835,139,143,2026-04-03 08:48:27,70,Preparing,300.43
5631,752,43,54,2026-06-14 17:26:20,62,Delivered,177.67
5632,889,111,242,2025-01-03 09:30:11,39,Delivered,1767.27
5633,130,114,238,2025-01-11 15:54:45,70,Delivered,1049.48
5634,140,110,242,2026-04-22 17:58:34,49,Delivered,1433.36
5635,191,121,37,2025-08-08 17:27:23,48,Delivered,774.89
5636,30,63,39,2025-06-10 14:02:43,15,Delivered,1656.07
5637,460,144,58,2026-06-28 05:08:02,68,Delivered,1750.42
5638,980,2,105,2026-03-01 06:18:51,26,Delivered,525.47
5639,228,69,164,2024-10-01 18:23:03,55,Delivered,1585.64
5640,775,95,123,2025-08-25 19:40:41,30,Delivered,851.72
5641,198,34,220,2025-04-16 05:10:04,66,Cancelled,897.31
5642,660,10,15,2025-12-04 06:46:46,31,Delivered,710.43
5643,366,150,121,2024-10-25 15:28:26,28,Delivered,357.61
5644,474,57,191,2026-06-15 02:55:30,55,Delivered,358.83
5645,564,89,209,2025-12-01 06:11:38,66,Delivered,1654.14
5646,320,42,202,2025-09-23 07:18:33,31,Delivered,1349.25
5647,157,85,88,2026-07-08 06:01:47,36,Delivered,827.4
5648,619,58,149,2026-04-20 05:43:31,65,Delivered,1660.58
5649,470,10,76,2026-03-03 15:19:57,21,Delivered,936.52
5650,572,138,219,2026-05-02 12:44:51,19,Delivered,1113.24
5651,653,74,103,2026-03-17 13:24:22,70,Delivered,534.2
5652,401,88,98,2025-06-06 16:29:32,53,Delivered,1740.45
5653,286,132,172,2024-12-13 13:39:47,31,Delivered,861.54
5654,765,59,54,2025-06-02 22:14:54,26,Delivered,1178.94
5655,73,42,73,2025-07-17 09:01:33,49,Delivered,731.21
5656,477,113,8,2024-10-18 10:17:54,15,Delivered,848.35
5657,166,62,174,2025-02-06 13:27:09,54,Delivered,666.1
5658,861,72,246,2025-07-01 04:52:08,25,Delivered,202.43
5659,423,7,163,2025-09-30 22:20:52,50,Delivered,490.44
5660,88,33,242,2025-03-22 17:35:53,60,Delivered,1568.1
5661,251,148,131,2026-03-24 13:19:28,16,Delivered,548.18
5662,969,130,128,2024-10-21 11:05:55,20,Cancelled,770.27
5663,558,58,64,2024-07-29 16:49:16,37,Delivered,1180.51
5664,329,141,199,2024-09-24 20:10:27,19,Delivered,1261.54
5665,970,30,94,2024-12-23 12:59:43,67,Delivered,904.11
5666,858,51,84,2024-11-26 11:54:54,40,Delivered,363.35
5667,672,116,126,2025-12-26 16:06:10,25,Delivered,910.33
5668,327,98,94,2025-08-25 23:05:42,53,Delivered,1174.64
5669,474,149,171,2026-04-04 12:44:07,33,Delivered,966.15
5670,582,88,157,2024-11-27 21:26:46,51,Delivered,756.94
5671,913,88,83,2025-01-01 06:46:10,56,Delivered,1188.17
5672,138,145,182,2026-06-28 04:01:38,55,Delivered,339.31
5673,527,94,225,2025-01-20 07:10:47,68,Delivered,272.61
5674,230,89,242,2026-02-05 21:26:28,25,Delivered,366.12
5675,874,94,37,2025-11-13 21:53:33,66,Preparing,1704.97
5676,916,136,166,2024-11-24 09:37:16,47,Delivered,1402.86
5677,404,81,25,2024-10-14 01:48:15,70,Delivered,1188.1
5678,190,24,77,2026-01-02 19:39:25,68,Preparing,960.85
5679,728,76,82,2025-09-21 22:22:28,24,Delivered,487.44
5680,809,35,122,2026-05-19 14:48:17,55,Delivered,1177.89
5681,269,119,52,2025-08-27 17:13:50,16,Delivered,1428.11
5682,145,77,244,2026-02-16 22:01:41,18,Delivered,1352.49
5683,700,62,45,2025-01-18 21:34:04,61,Preparing,1446.53
5684,756,73,225,2025-04-26 09:27:54,33,Delivered,1308.68
5685,597,52,198,2026-06-26 08:04:54,42,Delivered,1212.58
5686,814,6,148,2024-12-21 04:22:57,31,Delivered,1465.41
5687,91,142,231,2025-07-22 04:48:13,17,Delivered,1520.25
5688,169,91,123,2026-02-21 15:25:45,51,Delivered,1087.5
5689,725,7,73,2025-11-07 03:57:06,67,Delivered,1656.61
5690,91,35,205,2026-02-14 18:26:57,56,Delivered,403.87
5691,310,105,3,2026-05-25 01:06:05,20,Delivered,1130.67
5692,978,30,53,2024-09-16 05:32:12,66,Delivered,1739.33
5693,239,68,206,2025-09-12 10:46:37,47,Delivered,930.44
5694,207,55,154,2025-08-03 11:02:27,64,Delivered,863.47
5695,181,119,110,2025-04-07 18:48:13,49,Delivered,456.31
5696,245,75,210,2026-01-30 04:12:31,23,Delivered,342.22
5697,27,43,159,2026-07-27 13:10:01,20,Cancelled,1317.79
5698,515,22,58,2026-03-14 16:15:02,17,Delivered,1126.9
5699,313,144,9,2026-02-20 22:50:23,25,Delivered,1718.8
5700,52,143,140,2026-01-24 00:23:08,56,Delivered,265.89
5701,389,106,78,2024-08-13 10:20:33,66,Delivered,460.62
5702,845,147,28,2025-06-09 11:02:41,58,Delivered,1123.65
5703,526,40,18,2026-06-24 17:42:33,57,Delivered,679.54
5704,988,144,187,2025-08-07 15:50:56,67,Delivered,305.27
5705,983,39,60,2025-08-15 23:52:04,63,Delivered,1573.25
5706,409,126,14,2025-05-24 14:25:41,34,Preparing,1324.02
5707,713,18,234,2024-10-10 19:55:52,45,Delivered,1566.12
5708,223,141,231,2025-12-16 10:23:02,51,Delivered,340.0
5709,519,123,75,2024-08-31 19:28:11,17,Delivered,1580.23
5710,115,62,185,2025-06-22 05:20:48,28,Delivered,187.83
5711,909,64,70,2026-03-07 21:23:46,66,Delivered,757.0
5712,29,127,20,2025-11-29 17:43:34,31,Cancelled,933.34
5713,401,89,15,2026-02-10 21:46:43,67,Delivered,898.74
5714,770,40,92,2025-05-12 15:11:22,60,Cancelled,907.73
5715,232,20,212,2026-05-01 06:22:03,39,Delivered,494.8
5716,404,7,214,2025-10-24 02:48:52,27,Delivered,1733.47
5717,516,20,24,2024-12-05 19:31:46,56,Preparing,1258.53
5718,788,15,81,2024-08-02 22:28:52,64,Cancelled,1395.82
5719,1000,8,245,2025-12-04 03:07:54,27,Delivered,1096.0
5720,389,53,16,2026-06-27 05:22:42,42,Delivered,911.73
5721,14,89,153,2026-07-24 18:44:39,53,Delivered,1658.1
5722,884,102,102,2025-09-20 02:47:28,58,Delivered,1571.14
5723,141,64,56,2025-09-08 00:21:59,59,Delivered,198.31
5724,111,82,134,2024-10-15 02:04:17,67,Delivered,193.61
5725,508,17,71,2026-05-25 04:07:35,56,Delivered,844.41
5726,256,47,56,2025-12-19 04:29:48,34,Delivered,200.52
5727,771,104,87,2026-04-21 17:01:15,49,Delivered,633.7
5728,903,139,178,2025-02-20 23:36:06,48,Delivered,1178.03
5729,667,44,63,2025-02-06 04:41:36,44,Delivered,1358.14
5730,861,148,127,2026-03-19 09:24:59,26,Delivered,1554.01
5731,333,139,215,2024-09-25 08:45:10,59,Delivered,766.83
5732,969,87,191,2025-11-23 12:58:22,32,Delivered,1798.24
5733,116,55,159,2024-11-05 01:05:57,64,Delivered,1100.58
5734,431,7,247,2025-07-26 20:41:39,28,Preparing,1006.98
5735,170,61,110,2025-11-12 07:12:42,46,Delivered,1649.64
5736,561,126,51,2025-07-09 09:22:18,40,Cancelled,1537.96
5737,198,38,244,2025-06-12 07:50:56,30,Delivered,203.69
5738,712,61,106,2024-10-27 18:26:33,31,Delivered,1006.16
5739,424,108,231,2025-07-21 20:33:31,66,Delivered,860.7
5740,492,69,26,2026-07-12 06:24:15,40,Delivered,1415.09
5741,134,10,103,2025-08-23 21:15:26,29,Delivered,699.31
5742,912,44,148,2026-01-19 17:25:01,43,Delivered,211.57
5743,267,92,132,2024-10-23 00:32:45,34,Delivered,320.67
5744,768,69,65,2025-04-28 17:40:52,66,Delivered,875.03
5745,558,29,181,2025-11-01 23:41:32,34,Delivered,1310.03
5746,914,18,19,2025-06-19 12:14:18,41,Delivered,345.13
5747,315,99,235,2025-10-22 05:13:19,16,Cancelled,1597.79
5748,78,23,133,2026-05-22 18:51:50,53,Delivered,1385.05
5749,23,86,88,2025-09-16 05:51:33,36,Delivered,594.86
5750,995,90,233,2025-12-10 16:36:12,31,Delivered,807.09
5751,994,64,98,2025-02-05 21:00:16,47,Delivered,1676.08
5752,966,60,128,2025-09-22 06:49:43,43,Delivered,590.41
5753,28,51,75,2026-01-18 03:51:53,66,Delivered,1192.61
5754,323,72,87,2025-03-18 05:35:10,69,Delivered,1263.04
5755,807,109,8,2025-04-26 20:56:46,15,Delivered,161.46
5756,89,24,154,2025-12-24 06:38:03,41,Delivered,377.15
5757,509,39,245,2025-08-19 11:11:56,29,Preparing,771.07
5758,602,121,233,2024-12-14 11:19:24,32,Delivered,1289.27
5759,668,114,191,2026-02-19 12:11:11,70,Delivered,794.46
5760,544,60,137,2026-01-04 18:49:13,38,Delivered,1593.34
5761,965,149,84,2024-08-10 23:38:58,68,Delivered,894.12
5762,809,150,50,2026-02-05 08:17:04,31,Delivered,1331.62
5763,588,22,105,2026-04-28 11:00:50,58,Preparing,745.17
5764,557,30,18,2026-02-17 12:50:21,27,Delivered,1293.74
5765,266,5,62,2024-11-23 02:19:02,32,Delivered,1186.8
5766,576,70,49,2026-01-24 22:20:41,70,Delivered,931.87
5767,475,9,4,2025-05-28 14:21:56,59,Delivered,1487.28
5768,951,147,85,2025-05-17 18:53:58,60,Delivered,703.38
5769,727,32,79,2025-05-11 09:27:49,66,Delivered,1725.18
5770,262,73,157,2026-01-20 14:37:24,62,Delivered,1100.53
5771,301,36,214,2026-04-28 12:15:24,20,Preparing,1390.1
5772,488,91,217,2025-06-04 04:09:22,42,Delivered,715.61
5773,513,2,248,2025-09-16 17:31:14,15,Delivered,1745.29
5774,761,18,166,2025-05-23 16:36:28,43,Delivered,654.95
5775,594,73,179,2026-03-14 06:17:14,63,Delivered,453.81
5776,321,31,209,2024-12-08 17:44:50,41,Delivered,1058.82
5777,844,42,109,2025-11-16 03:14:22,32,Preparing,998.74
5778,499,24,176,2026-06-04 17:13:13,58,Cancelled,237.48
5779,456,4,120,2025-04-29 22:44:07,50,Preparing,320.68
5780,700,73,163,2025-10-18 11:34:15,56,Delivered,818.31
5781,77,62,11,2026-05-04 07:16:40,69,Delivered,1798.47
5782,970,145,78,2024-10-10 05:33:23,50,Delivered,1303.1
5783,874,74,45,2024-11-13 12:51:07,55,Delivered,1201.21
5784,911,63,81,2025-04-06 11:13:27,60,Delivered,397.09
5785,909,139,52,2025-07-12 04:54:13,55,Delivered,428.82
5786,548,121,183,2025-01-03 14:58:19,37,Cancelled,1236.42
5787,588,143,32,2025-03-25 07:57:19,57,Delivered,1665.2
5788,425,84,97,2025-11-20 02:26:34,32,Delivered,1718.47
5789,484,25,212,2025-08-27 00:58:30,20,Delivered,1074.61
5790,905,17,214,2025-11-01 19:08:23,48,Cancelled,1734.22
5791,983,10,173,2025-10-11 07:17:32,48,Delivered,608.03
5792,955,1,125,2026-06-21 05:00:16,61,Delivered,341.39
5793,427,31,20,2024-12-02 06:53:18,34,Preparing,575.36
5794,391,21,248,2025-04-21 19:29:57,21,Preparing,1562.83
5795,247,16,195,2025-04-08 09:24:30,51,Delivered,1470.4
5796,177,78,224,2025-01-18 16:09:39,46,Delivered,1357.25
5797,789,133,235,2025-11-08 22:01:54,49,Cancelled,1412.9
5798,994,48,62,2025-02-25 23:25:20,46,Preparing,1254.02
5799,994,75,144,2026-01-01 08:54:06,58,Delivered,1351.21
5800,470,2,15,2025-07-02 01:24:33,45,Delivered,1614.14
5801,648,38,88,2025-11-29 01:24:48,30,Delivered,1686.85
5802,161,23,193,2025-12-05 10:02:12,56,Delivered,1065.63
5803,32,141,249,2024-08-05 01:54:13,25,Delivered,820.2
5804,586,150,16,2026-03-14 11:26:57,54,Delivered,819.68
5805,746,5,38,2025-07-09 04:34:49,49,Delivered,1652.43
5806,864,53,141,2026-02-22 10:05:21,28,Delivered,1216.87
5807,370,118,17,2025-03-17 10:04:03,41,Delivered,1400.67
5808,685,136,35,2026-06-17 16:50:40,21,Delivered,151.92
5809,15,49,175,2024-11-12 02:08:22,62,Delivered,1522.74
5810,768,6,115,2025-10-22 01:02:58,17,Delivered,954.24
5811,796,16,136,2026-05-29 07:54:20,55,Delivered,1359.74
5812,942,112,193,2025-11-13 04:17:40,66,Preparing,520.91
5813,38,128,205,2024-08-15 12:29:14,68,Delivered,1315.4
5814,585,132,61,2025-07-09 17:53:36,32,Delivered,1129.88
5815,689,112,126,2025-02-22 07:35:27,61,Delivered,876.43
5816,420,46,158,2025-11-28 09:08:22,41,Delivered,1556.5
5817,818,74,173,2025-08-02 03:30:52,70,Delivered,711.52
5818,325,114,35,2024-11-16 22:00:30,42,Delivered,744.74
5819,283,23,198,2026-03-15 03:01:53,53,Delivered,978.54
5820,458,70,128,2025-11-20 13:37:32,45,Delivered,155.76
5821,942,11,50,2025-06-14 01:52:11,34,Delivered,368.42
5822,153,16,48,2025-06-22 15:46:31,42,Preparing,805.38
5823,232,15,56,2025-10-30 12:52:33,23,Delivered,791.75
5824,975,66,89,2025-03-22 14:03:23,25,Preparing,762.51
5825,454,58,62,2024-09-15 22:36:37,15,Delivered,1330.98
5826,34,119,193,2026-03-14 20:16:37,64,Delivered,1429.67
5827,41,98,59,2025-07-04 04:03:58,36,Delivered,999.65
5828,151,39,70,2025-10-17 23:25:11,44,Delivered,939.75
5829,126,33,88,2025-11-21 15:35:57,60,Delivered,945.61
5830,649,148,152,2025-06-01 22:09:41,16,Delivered,1467.61
5831,861,54,103,2025-08-09 07:58:43,61,Preparing,823.52
5832,954,54,50,2024-08-14 20:03:42,23,Delivered,530.4
5833,265,34,39,2025-10-08 22:05:27,49,Preparing,1300.3
5834,164,134,60,2024-08-01 01:14:38,44,Delivered,1447.76
5835,876,57,128,2025-10-01 18:46:31,58,Delivered,706.08
5836,594,54,27,2026-03-28 08:12:30,17,Delivered,528.56
5837,483,14,2,2025-11-03 10:31:03,49,Delivered,665.12
5838,671,54,65,2025-07-19 05:55:26,17,Delivered,885.52
5839,274,51,49,2025-03-24 12:18:01,29,Cancelled,474.48
5840,127,138,228,2026-01-12 21:31:26,66,Delivered,1030.07
5841,376,103,163,2026-01-08 00:20:41,64,Preparing,361.01
5842,662,125,229,2025-08-19 21:29:17,50,Delivered,170.86
5843,476,57,113,2025-02-12 01:23:42,21,Delivered,1471.56
5844,658,96,193,2025-10-06 08:50:14,58,Delivered,937.91
5845,432,147,169,2025-04-28 10:13:32,39,Delivered,1624.51
5846,669,99,76,2026-01-12 13:44:13,38,Delivered,738.29
5847,310,37,25,2025-11-20 22:16:56,38,Delivered,1299.6
5848,811,57,119,2026-05-20 18:00:46,54,Delivered,867.88
5849,31,83,53,2025-10-15 13:20:18,60,Delivered,1509.45
5850,203,110,134,2025-03-06 19:53:41,48,Delivered,486.89
5851,744,34,135,2025-06-09 02:58:56,50,Delivered,1474.6
5852,39,57,155,2025-02-28 06:48:13,44,Delivered,1151.86
5853,936,133,221,2024-09-25 12:37:22,28,Delivered,282.5
5854,382,6,61,2025-08-28 11:04:22,25,Delivered,991.19
5855,776,149,212,2024-12-26 09:23:48,58,Delivered,719.98
5856,372,21,175,2026-04-13 13:27:19,58,Delivered,360.82
5857,12,102,112,2025-11-13 12:21:45,42,Cancelled,1365.13
5858,537,104,164,2026-04-12 23:34:00,57,Delivered,815.4
5859,469,58,77,2025-08-24 14:02:29,46,Delivered,304.47
5860,305,146,148,2026-05-17 22:22:33,58,Delivered,556.91
5861,573,150,92,2025-03-20 20:13:42,61,Delivered,1619.45
5862,1,60,136,2024-10-24 11:30:32,36,Delivered,391.95
5863,481,98,44,2025-06-13 06:15:16,24,Delivered,731.57
5864,778,103,62,2025-07-22 22:38:18,58,Delivered,489.73
5865,693,107,59,2025-02-02 10:38:53,53,Delivered,1164.89
5866,939,74,2,2025-03-10 12:24:56,27,Delivered,723.98
5867,807,74,107,2026-05-11 15:40:32,38,Delivered,1243.16
5868,377,51,20,2025-07-20 01:31:12,45,Delivered,959.49
5869,33,14,39,2025-09-05 04:09:19,62,Cancelled,175.91
5870,150,120,241,2025-11-30 07:58:11,28,Delivered,770.47
5871,700,43,90,2025-04-21 18:16:14,62,Delivered,1461.3
5872,210,48,44,2025-01-05 06:27:07,61,Delivered,1664.9
5873,463,69,145,2025-06-03 17:14:11,28,Delivered,257.76
5874,684,101,2,2026-02-18 11:03:21,66,Delivered,354.34
5875,618,3,78,2025-10-23 17:56:15,50,Delivered,803.95
5876,994,6,192,2025-09-18 17:23:45,43,Delivered,1567.12
5877,158,106,80,2026-04-17 23:42:10,34,Preparing,888.0
5878,788,143,227,2025-09-16 05:25:47,51,Delivered,476.21
5879,481,132,92,2024-10-20 00:45:18,54,Delivered,1700.08
5880,94,124,111,2025-05-20 20:32:15,65,Delivered,1496.55
5881,687,6,154,2025-03-13 14:49:57,27,Delivered,1665.45
5882,300,94,164,2026-03-24 02:46:41,50,Delivered,621.18
5883,770,126,209,2025-10-25 21:17:34,30,Delivered,840.47
5884,985,148,214,2025-09-16 14:29:37,34,Delivered,964.7
5885,219,60,139,2024-08-19 18:38:01,43,Delivered,1605.6
5886,763,84,34,2025-02-20 01:36:21,47,Preparing,199.49
5887,340,100,112,2025-03-11 07:48:43,37,Preparing,294.99
5888,196,114,139,2025-03-31 12:53:05,66,Cancelled,1371.25
5889,454,24,152,2024-08-05 17:38:03,48,Preparing,1040.58
5890,243,114,71,2026-04-05 11:43:32,30,Delivered,735.35
5891,621,104,131,2025-11-10 22:12:06,35,Delivered,980.55
5892,405,41,192,2024-12-05 12:23:33,35,Delivered,545.58
5893,524,147,166,2025-12-25 22:31:48,52,Delivered,793.39
5894,403,43,68,2025-12-08 04:10:21,29,Delivered,1593.53
5895,367,65,136,2025-09-01 21:31:42,40,Delivered,441.73
5896,115,48,210,2026-04-16 06:14:58,21,Delivered,791.65
5897,843,61,130,2025-05-31 11:30:39,43,Delivered,1009.84
5898,47,54,85,2026-06-09 08:20:07,70,Delivered,1176.13
5899,391,110,1,2024-08-05 18:18:49,34,Delivered,246.69
5900,489,104,67,2025-04-08 19:02:27,43,Delivered,860.02
5901,936,150,32,2024-12-08 19:21:30,57,Delivered,285.17
5902,84,48,46,2024-10-28 22:11:37,22,Delivered,223.06
5903,773,61,187,2026-05-09 03:59:47,51,Delivered,818.35
5904,321,90,142,2026-06-18 12:08:38,65,Delivered,979.47
5905,949,18,164,2024-08-22 10:50:48,51,Preparing,223.28
5906,807,78,32,2024-12-03 11:12:00,35,Delivered,515.66
5907,222,96,34,2025-06-03 13:34:30,69,Delivered,1329.17
5908,678,103,1,2024-11-14 10:45:32,21,Delivered,1000.78
5909,324,1,197,2025-07-20 07:57:31,70,Delivered,1117.1
5910,805,124,50,2024-08-28 10:06:52,65,Delivered,324.78
5911,897,8,18,2025-06-02 04:41:32,26,Cancelled,1487.57
5912,877,120,25,2025-06-04 22:04:13,49,Delivered,768.39
5913,57,99,192,2025-03-11 05:14:37,56,Delivered,1136.27
5914,623,146,198,2025-10-01 11:53:58,52,Delivered,1657.02
5915,641,96,10,2025-11-08 12:26:16,37,Delivered,1099.72
5916,688,57,214,2026-06-29 11:01:32,51,Delivered,872.74
5917,514,111,204,2024-09-14 14:29:57,57,Delivered,946.99
5918,550,3,165,2024-08-12 02:31:41,34,Delivered,393.55
5919,872,53,182,2026-05-12 09:47:14,25,Delivered,1713.75
5920,871,143,233,2025-09-24 21:12:38,60,Preparing,1548.33
5921,375,5,126,2024-12-15 04:57:57,59,Delivered,847.23
5922,158,57,54,2025-02-24 05:07:20,67,Delivered,1407.97
5923,287,148,91,2025-09-17 07:57:44,25,Preparing,219.45
5924,893,68,11,2026-05-07 12:16:56,57,Delivered,1786.84
5925,219,123,224,2025-02-10 07:29:59,58,Delivered,1682.71
5926,508,93,134,2025-05-03 13:44:30,50,Delivered,404.92
5927,460,66,139,2025-09-06 00:35:05,15,Delivered,325.26
5928,708,47,232,2024-10-18 03:12:39,41,Delivered,1372.08
5929,739,9,167,2026-03-19 06:34:52,29,Preparing,1791.22
5930,607,95,242,2025-01-17 01:27:30,19,Delivered,959.14
5931,96,44,29,2024-07-29 11:40:53,22,Delivered,229.31
5932,659,17,139,2025-10-04 03:22:25,20,Cancelled,1250.92
5933,135,59,224,2026-06-10 10:50:05,58,Delivered,1154.36
5934,227,51,16,2025-09-21 04:50:46,26,Delivered,1113.13
5935,764,131,197,2025-10-17 05:31:33,46,Delivered,1660.2
5936,61,110,202,2025-10-03 13:37:35,24,Delivered,1454.68
5937,836,88,154,2024-12-23 14:31:24,42,Delivered,1284.41
